HMGN1	RPS27A
CBX3	ERCC2
ZNF583	ZNF679
GTF2H5	TAF1D
APBA1	CASK
CELSR3	PCDHGA8
NARS	PSMC2
ITGB3	PLCB3
HIST2H3A	UHRF1
SNRNP35	ZMAT5
ATP2B2 VARIANT PROTEIN	PRKG1
BCL2L1	VDAC1
KIF5B-RET(NM_020630)_K22	KLC4
AP1G1	AP1S2
NFKB2	PSMD4
PTPRC	SEMA4D
GNG7	OR2AK2
FZD1	LRP5
CALM1	CAMK2G
MAPK10	SMAD3
ABL1	MAP2K6
MED13	RXRG
CDC73	KMT2A
MRPL20	MTIF2
ARPC2	IGLV
INSIG1	SREBF1
TNFRSF8	TRAF1
HNRNPU	PTBP1
CDC5L	RPS3
CCR7	GRK7
LZTR1	ZNF584
AOX1	SP1
FOXO1	GADD45A
SNRPD3	SRSF7
EZH2	HDAC1
HOXD4	POU6F2
RPL14	SMG8
NR1D2	RORC
ZNF470	ZNF761
ZNF525	ZNF8
GRM5	PPP3CB
DUSP2	PPP2CA
PPARG	SLC27A1
MT-ND2	NDUFS7
MNAT1	SUPT16H
IFNA10	PTPN11
BCL2	DIABLO
DKFZP762G2015	MEF2D
CEBPB	NR5A2
POLR2F	SUPT5H
NUP133	NUP54
NAPG	STX3
GRIN2A	MYL12A
HDAC10	TBL1XR1
ZNF718	ZNF765
AGPAT3	ETFA
JUND	MTF2
CBLC	UBE2L6
FGA	ITGAX
CPSF2	DDX23
COG5	TMED9
ASB3	TCEB1
C1QC	IGLC3
VPS51	VPS52
MED12	MED17
HSPA1A	RARA
ELL	SUPT16H
EBF1	MED9
POLR2G	SF3B6
CHD3	ZNF251
ZNF473	ZNF672
OR6K6	PRKACB
CCP110	YWHAE
UBE2D2	UBE2G2
RPL15	SRPRB
GPC1	HS3ST2
HNRNPA1	TBP
AQR	DDB1
HLA-DMA	HLA-DRB4
CDK8	MYC
PAPOLA	SMC1A
ZNF257	ZNF484
EEF1A2	TRADD
ZNF479	ZNF789
COL4A1	ITGB7
NDUFAF1	NDUFB10
ZNF19	ZNF354B
RPL34	RPLP2
GNG2	OXGR1
HIST1H2AD	HIST1H2BN
ARFGAP1	SPTBN1
RIPK1	TRAF5
ANGPT2	TIE1
NSD1	SIRT7
MTF1	NR4A3
HLA-DPA1	KIF4A
ZNF383	ZNF568
NDUFS2	TMEM126B
ARAP3	RHOT2
DCTN2	NPHP4
HAMP	JUN
PRPF40A	U2AF1
CHN1	ERBB2
PSMA4	UBC
ZNF25	ZNF626
GMIP	RHOQ
MED23	WNT1
USP22	USP27X
CDCA8	HIST2H3A
RPL10	RPL17
CCNF	PLK1
FLI1	MMP2
FLCN	FNIP1
GNAI1	RAC1
OSBPL1A	RACGAP1
ZNF561	ZNF780B
DNA2	RPA1
ZNF195	ZNF534
EXOSC1	EXOSC8
ATF2	PPP1CC
RBBP4	TAF1C
UBC	ZNF679
PYGO1	SMARCA5
STAM2	VPS37A
HS3ST1	UBC
HS3ST6	SDC1
ZNF470	ZNF623
HDAC1	HMGB2
H2AFJ	HIST1H2BM
ZNF679	ZNF837
HDAC1	ING1
HDAC9	MEF2A
MAP2K3	MAPK14
LCK	PTPN6
CEP89	YWHAE
ZNF565	ZNF765
FGFR2	FGFR3
EED	NCBP1
ZNF208	ZNF287
MRPL38	MRPS18A
RAB3A	SYTL4
GNA11	HTR2A
RPS27A	UPF2
PCDHA5	PCDHGA4
ZNF286A	ZNF383
CXCR4	JAK3
RPS25	RPSA
ZNF572	ZNF66
IPO7	RAN
ZNF540	ZNF841
B9D2	CLASP1
PSMD8	SUFU
KAT2B	SMARCC1
NLRP4	PYDC2
POLR2J	TAF13
CD209	TGFB2
MAP3K7	RUVBL2
CENPM	MIS12
KAT8	NANOG
PCDHA10	PCDHB15
NDUFA3	NDUFA5
FYN	G6B
ZNF736	ZNF840P
GRIN2A	SPTAN1
ITGAL	NFKB1
GNB4	HTR5A
AKT3	STAT5B
CCAR1	RNPS1
ZNF175	ZNF729
GNGT1	OR10H5
ZFP69B	ZNF19
ACTR1A	HLA-DRB4
CCAR1	HNRNPU
GALNT7	MUC3A
B4GALT7	SDC2
FCGR2A	IGHG4
GNAS	PTGDR
SMARCB1	ZBTB37
ZNF317	ZNF699
NDUFA8	NDUFB6
ELL	UBB
HOXB8	IRF7
KIR2DL3	PTPN11
HIRA	ZBTB7A
KIF2B	STAG2
MAGOH	PRPF19
PSMB9	SKP2
C2	IGLC6
RPL27A	SMG6
POTEKP	VCL
FGF13	FGFR4
BEND3	E2F1
ZFP82	ZNF404
H3F3A	RQCD1
EIF3F	MED6
ZNF10	ZNF620
AGT	HDAC2
ZNF286A	ZNF860
ARRB2	OR13C8
CEP135	HSP90AA1
JUND	PTGIR
L1CAM	PRKCG
DGKZ	PLCB4
A4GNT	MUC5AC
MED16	MED30
NUP188	NUP85
PML	SSBP2
NDUFB5	TIMMDC1
GATA1	SKI
ADRBK2	OR13C8
GAB1	PIK3R1
ZNF841	ZNF883
FBL	NOP58
CENPU	MAPRE1
ADCYAP1R1	GNG11
TOP3A	XRCC2
CCNB1	NUPL2
FCGR1A	NCR3LG1
ESR1	GNAI1
GNG7	HTR1A
HDAC3	MED18
EIF4A1	RPS14
CENPP	RPS27
CHRNB3	CHRNB4
DCTN1	DYNC1I2
HIST1H3A	RRP8
GFM2	MRPL20
CDK4	PPP2R2A
POLR2H	U2AF1
AKT3	FGFR4
RBM39	SRPK1
PCDH10	PCDH18
NFIB	ZNF529
PPP1CB	TP53BP2
ITGA6	VASP
CD47	SRC
PABPN1	RBMX
ARRB1	OR13A1
TCF12	TLR1
AP2S1	ROR2
AOX1	STAT4
PIM1	STAT6
HDAC1	SS18
FAT1	FAT3
CDH22	CELSR1
CHD3	HDAC2
MYBBP1A	NANOGP1
KRT14	KRT5
EGF	HIF1A
GRB2	MTOR
DYNLL1	HLA-DRB5
AKAP9	DYNC1I2
GNAS	GNRHR
APOBEC3G	PSMD5
HLA-E	PLCG2
GNA11	PLA2G12A
ARHGAP12	RHOT1
SHANK3	UBC
KLHL12	PSMB1
MYLK	PAK6
CHD9	MED30
ZNF660	ZNF780B
MRPL14	PTCD3
ATF1	PRKACA
PSMA2	PSME1
ZNF197	ZNF616
EIF4EBP1	LATS1
QKI	RBFOX2
POLR2H	TTF1
PAK2	RAC1
DYNLL2	KIF4A
BCLAF1	TCF12
RPL37	RPS15A
PRICKLE1	PSMD1
KIDINS220	YWHAB
COPS2	CREBBP
STAG1	XPO1
CCNB2	CDC25B
ZFP2	ZNF542P
FOXA2	KRT6A
GCNT3	MUC15
NUP160	NUP50
SEC23IP	TRAPPC9
DCTN2	SCLT1
PAK2	PSMD11
B9D2	YWHAG
EEF1A1	MLLT3
CUL1	PSMB1
ZNF565	ZNF721
EBF1	IRF5
ACTB	CLTA
GNL3L	GTPBP4
DKFZP686K04147	ITGA6
ARHGAP29	RAC3
GNA13	PLA2G4D
PFDN6	TUBB2B
PSMD1	PSMD6
LCP1	RDX
MAPK8	TNF
LGR4	RSPO2
C8A	VTN
ZNF766	ZNF879
GJA1	HDAC4
PDIA3	PLAA
GNG7	OR2AG1
IFNA8	LIFR
APP	NGFR
ARRB2	OR5B12
AP2A1	GRIN2A
EPOR	IL12A
ATP5A1	ATP5L
PRKAR1B	UQCRB
ZNF492	ZNF713
INPP5A	IPMK
CHMP4C	VPS37C
CELSR2	PCDHB16
CCNH	POLR1C
EEFSEC	RPL13
GNB1	PIK3R3
SDC1	SDCBP
ZNF253	ZNF616
MYC	NEDD8
DCP1A	LSM3
ZNF658	ZNF845
SMAD2	SNRNP200
RAC2	RHOG
ZNF48	ZNF582
FGFR1OP	TUBG1
CTNND1	FGF6
GNB2L1	IKBKB
GOSR1	KDELR1
KLF9	MAX
NUP54	PML
GTF2A1	POLR2H
NUP98	SNRPD2
GSPT2	RPL37
MCRS1	RAD23B
POLR2C	XPA
APC	PSMA4
MAP3K14	PSMB4
CD3G	SRC
ZNF2	ZNF28
ZNF724P	ZNF766
RPL10	RPL18A
LHX3	LMX1A
ITGA2B	ITGB3
PIK3R3	PLCB2
CD40LG	RELA
RPL23	SMG5
CHRNA1	PAK3
C4B	CD55
GHR	IFNA7
ZNF595	ZNF726
MYC	TBRG4
GFM1	MRPL17
ATF2	PRKACG
HLA-DQA2	KIF3B
OFD1	SUFU
EEF2	RPL10
CBX4	CTBP1
ZNF426	ZNF778
COL2A1	ITGA7
ARHGEF2	RAC2
ENDOG	TBX3
RPL10A	TAF1
ZNF415	ZNF557
IL2	TBX21
ARRB1	DRD2
IL16	IL3RA
RPS3A	SRPRB
AGPAT9	MAT1A
ZFP90	ZNF714
ETS1	FLT1
PIK3CG	PLCG1
COX6B1	LRPPRC
NELFB	POLR2K
POLR2J	SART1
COL3A1	GP6
ITCH	PSMC3
CENPK	NDC80
GPS1	GTF2H1
HLA-DPB1	PTPN6
PIM1	TFAP2A
KCNJ6	OPRL1
ZNF560	ZNF735
DCTN2	MAPRE1
ZNF468	ZNF860
AGO1	POLR2C
ZNF287	ZNF695
ZNF484	ZNF628
BIRC2	HTRA1
ZNF43	ZNF730
PSM8	PSMA1
LINGO1	RHOA
AXIN2	CSNK2B
CHD4	ZFP28
FZD9	WNT5A
NFATC3	PRKCQ
ITGA2B	TNN
GTF2F2	PRPF31
PSMB6	TNFRSF13C
CAV1	DMD
MAPK8	PCYT1A
TLE6	ZNF333
ZKSCAN7	ZNF333
IL6R	PIAS3
ASH2L	SMAD9
BMPR1A	GDF7
ZNF355P	ZNF888
CST7	LST1
GNG2	SCN1A
OR1L8	PRKACB
IL2	IL20RB
BMP1	COL2A1
PPP2CB	RAF1
EPOR	IL7
RHOA	SHC1
CENPC	CENPK
FGF8	NRAS
HLA-DQA1	PDCD1LG2
ZNF286A	ZNF287
ZNF607	ZNF83
E2F1	E2F3
MAFK	STAT5A
PPP1CC	RANBP2
CD14	ITGA4
ZNF71	ZNF8
KDM3A	TCEAL1
HIST1H1B	UBC
LSM4	PCBP2
SDC4	UBC
DYNLL2	HLA-DQA2
ZNF534	ZNF716
VIM	YWHAG
ZNF137P	ZNF789
IL10	IL6ST
CD3G	TCRB
CHD3	ZFP69B
DDOST	RPL9
SOS1	V2-11
CAND1	CUL3
CACNB1	PPP2R5E
NDUFA12	NDUFB11
CDC16	RELA
MRPL38	MRPS21
MAFB	NCOA6
ZNF571	ZNF730
ACTN3	PIP5K1B
RNPS1	SNRNP200
GNA11	GNG13
CCP110	PLK4
COG5	DCTN4
MAPK12	MAPK9
CDK2	HNRNPAB
L1CAM	NCAM1
HGS	SPTBN5
NFKBIA	RPS6KA3
MED28	TBL1XR1
PSMA1	PSME2
ZNF117	ZNF610
POLR2A	SF3B5
FLNC	ITGA10
HCLS1	LCP2
CDC40	NUP107
EP300	MED6
FGFR3	RASA1
EBF1	SOX15
CHD3	ZNF583
GSK3B	IKBKAP
BCR	RHOBTB1
CSTF3	JUND
RBBP8	SLX1A
HIST1H4A	RXRA
IRAK3	TLR6
LAMC2	MMP19
PLK4	SEPT2
ADIPOR2	PRKAG2
IMPA2	UBC
COX5B	NDUFA2
BRF2	POLR3E
TAL1	ZMYND8
EXOSC5	PARN
ZNF492	ZNF891
POLR2J	TAF2
MRPL44	MRPS26
CLASP2	SGOL1
HIST1H1E	TAF7
IRF-1	SMARCC2
GNA14	UTS2R
GNAT1	NMT1
NDE1	NUP37
ATXN3L	TRIM63
HLA-DRB4	LAT
COG5	SPTBN2
ZNF600	ZNF774
IL1A	MAP3K1
RPS23	SEC61B
ICAM1	TLN2
OR2B3	PRKACG
CDC5L	CWC15
MED29	RXRA
NAA15	SMARCD2
COL11A1	COL11A2
HLA-B	KIR2DL3
ZNF35	ZNF780A
ZNF621	ZNF737
CASP3	SCIN
IL6	NFKB1
DOC2A	RAB8A
MYL9	PXN
ZNF30	ZNF679
IFNK	IL27RA
ZFP30	ZNF354C
CHAF1B	FEN1
GFI1	ZBTB17
PPP2R1A	SMG9
NUP188	PSIP1
GRIN2C	LIN7A
CHRNA7	CHRNB4
H3F3A	POLR2E
CPSF2	SNRNP200
GSK3B	ILK
EFNA5	SRC
MRPS10	MTRF1L
GALNT7	MUC19
POLR2D	SRRM1
PIK3R2	VCAM1
DYNC2LI1	SPTA1
CANX	MBTPS1
ZNF611	ZNF83
CALML6	PLCG2
RBM8A	SF3B2
PINK1	TOMM20
HNRNPU	XPO1
RPGRIP1L	TUBG1
ZNF595	ZNF665
E2F1	SUV39H1
ZNF208	ZNF468
ATP6V0E2	ATP6V1F
SEC61G	SPCS3
TMEM18	UBC
POU5F2	SMAD2
DNA2	HUS1
DCTN3	PLK1
ZNF780B	ZNF876P
CSF1R	FGF23
IL12RB2	IL6ST
MAPK3	S100B
BATF	CEBPB
PIK3R1	TNFRSF11A
ZFP28	ZNF333
ZNF554	ZNF568
GNB1	OR51S1
HNRNPM	TIAL1
DDX23	SNRNP27
CEP70	NDE1
FGF7	KIT
IL16	IL23A
POLA1	SMC1A
FRZB	FZD7
CTNNB1	DVL1
MT-ND5	TIMMDC1
ATP1B2	PIK3R1
NUP155	NUP50
ACVR1	SMAD6
CX3CR1	CXCL8
PLK1	RANGAP1
ADRBK1	OR10H2
AP2M1	CACNA1A
COL4A4	ITGAV
ADRBK2	OR2M3
NEUROD4	RUNX1T1
GAB3	NF1
IL12RB1	NFKB2
FAAP100	FAAP24
POLR2L	SNRPB
AR	RUVBL1
ATM	RMI1
ZNF737	ZNF883
NCAPG	UBC
CACNA1S	PPP2CA
BIRC5	ITGB1
STK38	STK4
PCBP2	WDR83
PSMD2	TNFRSF11A
CHEK1	WRN
CCR1	CXCL8
HDAC9	HIST1H2AJ
PIP5K1B	WASL
ADH5	UGT2B7
TCP1	TUBA3E
GNAS	SCT
SLC6A4	SYN2
SORBS1	TPM4
TDRD1	TDRD12
GRIA1	GRIA4
CLP1	YBX1
GNG2	RAP1GAP
ALX1	POU3F3
IFNA10	NFATC3
CSNK1E	DACT3
RPS19	SMG7
MRPS30	UBC
OR2T12	PRKACA
ZNF175	ZNF28
OBSCN	RHOH
PIK3R1	PXK
C1QBP	SRSF9
DKFZP586H0919	SOX2
COL1A1	DKFZP666O0110
RPL23A	UPF3B
LRPPRC	NDUFA4
KDM6B	PHC3
ACVRL1	GDF5
RPL12	RPL41
GNA15	PLCD4
GNB1	PRKCG
ZNF273	ZNF606
CDHR2	PCDHGB3
MBTD1	SIN3B
GNG8	WNT3
ZNF275	ZNF333
RBCK1	RIPK1
POLR2G	POLR2J
MX1	STAT1
NXT1	XPO1
GNAO1	GPSM2
NDUFB3	NDUFB5
HNRNPU	SNRPE
CCL2	CCR7
POLK	XRCC1
SNCA	SYP
COL13A1	SPARC
DLG4	SCRIB
UBC	ZNF223
EIF2B3	STC2
OR4D2	PRKACG
RHOD	SRGAP1
ZNF181	ZNF836
ADRBK2	OR2V1
B3GNT2	FMOD
CHEK2	UBE2V2
EPC2	UBC
ACTN2	DES
NCBP1	RBM5
TFCP2L1	UBP1
ZNF726	ZNF808
RARB	RBBP4
V1-13	V5-4
GNG8	GRM6
ARPC1B	V1-16
MRPL16	MRPL30
ZNF121	ZNF160
NF1	PSMA8
FOS	GATAD2B
KIN27	PRKAR1B
H3F3A	KMT2D
PTK2B	VAV3
CACNA2D4	PPP2R3C
MYO16	TFAP2A
ZNF34	ZNF680
ZNF660	ZNF841
IL13RA1	IL23A
CKAP5	NUP37
MRAS	PIK3CG
CDC26	HIST2H3A
APOA5	RXRA
ERG	SOX3
MRPL13	MRPS18B
KIF1B	TUBB
NFIB	ZNF616
TLR6	VCAN
NCOR1	TP53
GNG2	PTGER3
PSMC4	RELB
ZNF629	ZNF726
CDC73	TCF7L2
ZNF606	ZNF98
GNAT1	RGS9
BLNK	IGLC6
BIRC3	CASP6
RPL23	RPL38
ITPKA	PLCB1
SUV39H2	ZNF212
PRKCQ	V4-1
CPSF2	RBM5
CCL8	CCR7
ING5	MCM2
CPSF3	FIP1L1
MAP2K5	MAPK7
DCTN2	RPGRIP1L
CCNE2	PSMB7
IGF2BP3	QARS
IL18	NFKB2
SLC26A4	SLC26A8
MYC	VEGFB
ANAPC10	PSMB6
ZNF10	ZNF846
PARD6A	TGFB1
GJA1	GJA5
HDAC8	STAG1
ACTR3	CAPZB
PIP4K2B	PLCD1
ZNF189	ZNF479
HDAC2	ZIM2
OR8U9	PRKACA
CALCA	USF2
ERCC3	POLD1
HNRNPR	PLRG1
GNA15	GNG5
EP300	HOXD10
ZNF251	ZNF525
IRS2	PLCG1
CD86	CDC42
TCEB1	UBA52
MAP3K3	PRKCB
ARID1B	TFCP2
MRPL15	MRPL37
HIST1H2AB	HIST1H2AC
ESR2	GNG2
DHX16	PRPF8
DCTN3	TUBB4B
CHAD	ITGA6
ACTL6A	TRRAP
HLA-A	KIR2DS5
MAPK8	TP63
IVL	JUN
CENPA	RUVBL1
GNG2	MTNR1B
SKI	SMURF2
EEF1A1	EEF1D
EFNA1	KIT
CREBBP	IKBKB
MYL5	MYLK
B3GNT6	MUC17
ARCN1	COG2
MRPL28	MRPS24
FCGR3A	IGLC1
WIF1	WNT3
CDS2	DGKK
RAD51	RTEL1
GNAI1	KCNJ6
SOX2	ZBTB10
IL15RA	JAK2
NCK1	PXN
ZNF257	ZNF786
ABL2	NCK1
PPIA	PSIP1
MRPS12	MRPS31
ZNF197	ZNF696
RPL26	RPL3
ZNF286B	ZNF681
RPL4	UPF3B
IGKV1-5	IGKV1D-16
ZNF431	ZNF471
BET1	COG6
ANAPC4	CDC26
GORASP1	TMED9
CSTF3	HNRNPA2B1
PDE4C	SRI
NDUFB5	NDUFC2
IKZF1	IKZF4
ETS1	TCEA2
ZNF23	ZNF891
RPL15	RPSA
HNRNPH1	POLR2C
FUBP1	TBL1XR1
RPS6KB1	TLK2
HECW1	PSMA5
MED26	NCOA2
CD55	DCTN3
AP2A2	CLTA
CALM1	GRIN2B
RHOB	TNFAIP1
MAP3K7	PRKAB2
EDN1	NFIC
ISG15	RPA3
GHR	PTPN1
CSF2RB	IL2
PTPN2	STAT5A
ITGB1BP1	TFAP2C
PCDHA12	PCDHGA7
EEF1A1	RPL22
HIF1A	TF
B2M	PACS1
ZNF540	ZNF8
NANOGP8	ZNF718
IGHG1	IGHG3
POLR2F	SF3A2
ZNF354A	ZNF572
MAD2L1	PSMD12
PLCD1	RGS17
SPCS1	SSR2
ZNF267	ZNF471
RNF135	TANK
PCDH11X	PCDHGB3
ADRA2B	TRPC6
COL25A1	FURIN
NDE1	TUBB4A
ARR3	PDE4C
JUND	TIMP1
NCBP2	SF3B5
PRKAR2A	ULK1
MRPL22	MRPL41
CEP162	CSNK1E
GRSF1	RPS5
RPL35	RPS15A
ZNF383	ZNF658
CTTN	WAS
NDUFAF7	NDUFS5
GRIK5	RAC2
GRIN1	NETO1
FYN	PECAM1
SCFD1	SEC24C
CDIPT	PLCB4
FANCG	FANCI
DYNLL2	IFT80
MAGOH	PPP2CA
PCF11	POLR2H
NFIX	ZNF415
ZNF141	ZNF354B
HMGB1	IKBKG
ZNF177	ZNF778
RPLP2	RPS17
EIF3I	RPS14
ITGAV	ITGB2
ERCC3	POLR2G
POLR2A	SRSF1
CCND3	DKFZP451O0517
SMAD9	SNIP1
DCHS1	GATA2
PSMA3	PSMD3
HLA-DRA	SEC24A
TNFAIP8	TUBB6
LRP5	WNT11
TNFRSF1A	TXN
CRK	ITGB3
ZNF391	ZNF71
ZNF497	ZNF616
PPP5C	UBE2N
CHRNB4	CHRND
EPHB4	KALRN
PSMC6	TNFSF11
BAMBI	FZD5
REM2	RHOG
LSM3	PRPF6
SNAPC1	SNAPC2
ERC1	RAB41
ORC4	PRIM2
GRB2	V1-5
RPL4	SMG5
MYH3	TCAP
CDH7	JUP
CDH22	PCDH9
CENPJ	PLK1
FOXB1	TCEB3CL2
HOXC13	SOX15
HNRNPA1	POLR2D
GNA15	GNG12
MMP9	VEGFA
CTCFL	USF1
EIF1AX	EIF3L
EZH2	MAP3K7
COL4A2	COL4A4
NCOA3	WDR5
CACNG6	RASGRP2
ZNF257	ZNF629
DGKI	PLCB4
ANAPC11	PSMA2
RPS8	TRAM1
MCM5	ORC3
ADRB2	GNG7
GNB3	RASD1
GATA2	RELN
AP1M1	ARRB1
PPP6C	RAF1
DAZAP1	PABPC1L
PABPN1	SF3B3
LMNA	SMC1A
LSM6	SRSF1
HLA-DQA1	RACGAP1
LIN9	RBL2
HCFC1	TET2
STX1A	UNC13B
SMG5	SMG8
IQGAP1	SRC
LMNA	YWHAQ
MRPS26	MRPS28
GALNT6	MUCL1
POLR2L	TAF4
IFNA5	JAK1
GNA11	WNT16
GTF2H3	RPA3
CCNB2	ZWILCH
RPL7A	RPS24
CDCA5	WAPAL
GSK3B	IKBKG
NDUFA7	NDUFB11
CRK	V3-2
RHEBL1	SFN
PAPOLA	SF3A2
EPM2A	GYG2
CEP76	CEP97
PTK2	WIPF2
AKT3	STAT4
RPL27A	RPS12
PXN	RAC1
CACNA1A	GNB1
HNRNPL	POLR2E
AGTR2	PIK3CB
IGF1R	VIPR1
SEC11C	SSR3
PPP2R5D	REC8
NFATC3	YWHAQ
PLEKHG2	RHOJ
COL4A2	ITGBL1
CDC7	PRIM2
SNRPE	USF1
COX6B1	MT-CO2
EED	PSMD3
NCBP1	SNRPG
COPS7B	DDB2
ANAPC10	PSME2
IL2RG	PIK3R2
ARF5	ARL5B
ADORA2A	CLTCL1
LAMC3	NID2
ZNF267	ZNF7
GNA11	OXT
BAMBI	GDF5
ZNF70	ZNF98
BTAF1	PIAS4
LCP2	SRC
CASP8	KLK5
PRPF8	SNRPA
CEP192	UBC
NFKBIE	PSMD1
DKFZP779K1237	GAB1
OR2M3	PRKACB
MAPK12	NOX1
PDLIM1	TRIP6
GALNT3	MUC19
CCL3	CX3CR1
SRC	WAS
BRK1	V3-3
IGLC2	WASL
ASGR1	TG
COL11A1	ITGB8
COL5A2	LIMS2
PPP3CA	YWHAH
ARID1A	CTNNB1
EIF2S1	UBC
NME2	PIK3R1
PRICKLE1	PSMD3
RPL36	RPS8
SUN1	SYCP3
RPS26	RPSA
FGG	SOS1
PPP1CC	PYGL
EP300	HPR
EP300	JADE2
CDCA8	NUP43
NOTCH1	UBC
NFKB1	RIPK1
RBL2	TFDP3
RPL29	RPL31
RPS19	SPCS1
COPS6	RAD23B
NUMB	PSME2
BMPR1B	POMK
ZNF718	ZNF808
PIK3CA	PRKCA
DLG2	MAPK1
FLT1	ITCH
RPL22	RPN2
GTF2F2	TAF6
ZNF718	ZNF813
FGD4	RHOJ
HERC2	PAXIP1
IL4R	IL6ST
FBXO5	PSMD11
CDKN1A	CUL1
RPL3L	RPN1
COL5A1	PXN
EP400	TCF7L1
HIST1H4A	PRDM9
ERO1A	PDIA2
NTRK2	TRIM6
CASP7	GZMH
GNB1	VIP
SKOR2	TLE1
POLR2B	SRRM1
FLT1	PIK3CG
EPHB1	PXN
ZNF721	ZNF876P
EIF3C	RPS15
RBMX	SRSF6
CCNE1	PSMA6
ZNF430	ZNF582
INPP5D	PECAM1
ZNF23	ZNF682
LSM3	SRSF9
E2F3	TRIM28
SPTA1	TMED2
MAP3K3	SQSTM1
ZNF611	ZNF846
ITGAM	MMP9
GABPA	POU2F2
COX7A2L	TACO1
RIN1	RRAS
ZNF415	ZNF718
FANCE	USP1
PIK3CD	PIP5K1A
PRKCG	TRIM5
RPL32	UPF2
PPP1CC	WWTR1
LMAN1	SEC16B
CSH1	IFNGR1
ZNF34	ZNF845
APLF	XRCC6
ANXA3	ISG15
LAMA5	SV2A
HDAC2	HIST1H2BK
NGFRAP1	UBC
CHCHD1	MRPS14
GAD2	STXBP1
COMP	ITGB3
IL7R	PIK3R2
CDIPT	PLCB3
ATAD5	RAD9A
SIX2	TLX1
BTRC	PSMA8
PAPOLA	SNRPB2
NANOGP8	TBX2
PIK3C2B	PLCG1 VARIANT PROTEIN
GALNT8	MUC7
CASC3	NCBP1
TAB1	UBE2N
KLRC3	TYROBP
ZNF572	ZNF672
ACTL6B	SMARCD1
RPL22	RPS8
TRIM25	UBB
ZNF726	ZNF879
DGKI	PLCB2
CD3G	V3-3
ELK1	MAPK10
FOXF1	JUND
GALNT10	MUC5AC
GNAQ	WNT2
BCAN	CHPF
CTNNA1	RAC1
FZD10	GNG2
HOXC12	PBX1
CDK5RAP2	CENPJ
SRPK1	TOP2A
GATA4	ZNF292
ZNF331	ZNF558
CDKN1A	PSMC3
HCST	MICB
DOCK2	RHOG
DLG2	MAPK3
GRIK3	GRIK4
NUP214	RANBP2
NCOA6	POLR2C
ARHGDIA	RTN4R
CALML6	PLCB2
RPL8	SSR4
ZNF761	ZNF836
CCDC124	SMC3
ATP2A1	SLN
EWSR1	TRIM37
ZFP28	ZNF658
CDK4	MAPKAPK2
RBM8A	RPS3A
FUS	RBMX
DYNC1I1	GOLGA2
AGXT2	CYP2E1
MAP4K3	MLK4
EIF2S2	EIF3CL
GH2	SOCS1
NUF2	XPO1
BUB1B	INCENP
B3GNT8	MUC17
PDPK1	PRKCD
FCN1	MASP1
CXCR5	PF4V1
CEP192	RAB8A
ATP6V0A1	ATP6V1C1
PCDHA1	PCDHB5
ZNF56	ZNF582
MRPS33	MRPS5
PCDHB12	PCDHB13
CCL24	CCR3
ZNF260	ZNF557
DGKZ	PLCD4
KLF1	TAL1
ALDOC	ENO1
CDC25A	PSMB5
DLG5	TGFBR1
ZNF525	ZNF702P
EGFR	SH2D3A
ZNF141	ZNF623
POLR2F	UBA52
EXOC2	TRIP10
POLR2H	POLR3E
HOXC8	JUND
ZNF189	ZNF322
HSPG2	PDGFB
IKBKE	PNP
TNFRSF1A	YY1
CD40LG	MAPK8
FOXA1	HNF1A
CEP250	RAD21
MRPL24	MRPS11
KIF14	PPP1CB
CTU1	CTU2
ZNF391	ZNF578
ABL1	MYC
ABL1	CCNA2
CNOT3	NFYB
ZFP3	ZNF562
KDM1A	NANOGP8
CCNE2	PSMB10
NUP37	SRSF6
ADD1	CASP3
BRD7	FOXP3
UBE2N	UBE2V2
GRIA1	PPP1CC
RPS15A	RPS4X
ZNF329	ZNF765
RHOQ	SYDE1
GNAT1	GNG12
SMAD2	SMURF2
CENPU	SMC3
NANOGP8	ZNF620
NUP210	PHAX
CACNB4	RASGRF1
IFNA10	IL9R
CTNNAL1	DCHS1
ATP6V0A2	ATP6V1B1
KITLG	SH2B2
COASY	GMPS
ACTR5	NFRKB
MRPS33	MRPS7
FAM13A	RHOC
EGR2	SOX9
MRPL15	MRPS21
GNB1	OR10J5
CENPO	KIF2B
NANOG	ZNF682
PLD1	PRKCA
IGHV	ITK
ITGB8	LAMB3
ZNF562	ZNF727
PCGF6	SS18L1
AJUBA	POLR2D
ATP1A4	SLC8A3
GTF3C1	SIRT7
EP300	RPL23A
DNAI2	TUBB2A
ZNF16	ZNF607
POLR2B	RARA
COL8A2	ITGA3
PRPF19	SF3B2
MYO9B	RHOT1
CDC40	CPSF3
ZNF570	ZNF813
EED	TRIM28
B9D2	SKA2
RPL27	RPL39
HLA-DQB1	KIF2B
IPO8	NUP188
MKRN1	UBC
NGEF	RHOA
GNA11	GNB3
GFM1	MRPS36
ZKSCAN7	ZNF714
IFT122	IFT81
RRM2B	UBA52
NUMB	PSMF1
RAD1	YWHAZ
ANAPC7	PSMD10
HLA-A	HLA-DQB1
FYN	GRIN2C
PSMB2	TCEB1
RPL31	UPF2
GNB1	NPSR1
TCAP	TPM1
ITGB8	XB
GNAT3	PENK
TRPC5	TRPC6
EXT2	SLC22A2
CASC3	RPS13
GPS1	INO80B
MT-ND6	NDUFB8
EGFR	PTPRK
IL21R	IL24
ADRBK1	OR4P4
CHRM4	GNG11
CCT2	TUBA4A
AVP	SEC11C
